2021-09-07 13:13:00,61.1
2021-09-07 13:14:00,61.0
2021-09-07 13:15:00,60.5
2021-09-07 13:16:00,60.5
2021-09-07 13:17:00,60.0
2021-09-07 13:18:00,60.1
2021-09-07 13:19:00,59.6
2021-09-07 13:20:00,59.6
2021-09-07 13:21:00,59.9
2021-09-07 13:22:00,60.2
2021-09-07 13:23:00,59.7
2021-09-07 13:24:00,59.6
2021-09-07 13:25:00,60.1
2021-09-07 13:26:00,60.8
2021-09-07 13:27:00,60.6
2021-09-07 13:28:00,60.7
2021-09-07 13:29:00,60.2
2021-09-07 13:30:00,60.5
2021-09-07 13:31:00,60.2
2021-09-07 13:32:00,59.7
2021-09-07 13:33:00,61.1
2021-09-07 13:34:00,60.1
2021-09-07 13:35:00,60.1
2021-09-07 13:36:00,61.1
2021-09-07 13:37:00,59.2
2021-09-07 13:38:00,59.9
2021-09-07 13:39:00,59.8
2021-09-07 13:40:00,61.0
2021-09-07 13:41:00,60.7
2021-09-07 13:42:00,59.8
2021-09-07 13:43:00,59.1
2021-09-07 13:44:00,59.2
2021-09-07 13:45:00,59.5
2021-09-07 13:46:00,59.7
2021-09-07 13:47:00,60.5
2021-09-07 13:48:00,60.9
2021-09-07 13:49:00,59.5
2021-09-07 13:50:00,59.3
2021-09-07 13:51:00,60.8
2021-09-07 13:52:00,60.8
2021-09-07 13:53:00,59.4
2021-09-07 13:54:00,60.6
2021-09-07 13:55:00,60.0
2021-09-07 13:56:00,60.7
2021-09-07 13:57:00,59.8
2021-09-07 13:58:00,59.6
2021-09-07 13:59:00,60.3
2021-09-07 14:00:00,59.1
2021-09-07 14:01:00,59.2
2021-09-07 14:02:00,59.4
2021-09-07 14:03:00,60.3
2021-09-07 14:04:00,60.0
2021-09-07 14:05:00,60.2
2021-09-07 14:06:00,60.3
2021-09-07 14:07:00,60.2
2021-09-07 14:08:00,60.1
2021-09-07 14:09:00,59.9
2021-09-07 14:10:00,59.7
2021-09-07 14:11:00,59.7
2021-09-07 14:12:00,59.4
2021-09-07 14:13:00,59.3
2021-09-07 14:14:00,60.1
2021-09-07 14:15:00,60.6
2021-09-07 14:16:00,58.8
2021-09-07 14:17:00,58.9
2021-09-07 14:18:00,59.2
2021-09-07 14:19:00,59.1
2021-09-07 14:20:00,60.3
2021-09-07 14:21:00,59.9
2021-09-07 14:22:00,0.0
2021-09-07 14:23:00,59.3
2021-09-07 14:24:00,60.0
2021-09-07 14:25:00,59.6
2021-09-07 14:26:00,60.3
2021-09-07 14:27:00,59.7
2021-09-07 14:28:00,59.2
2021-09-07 14:29:00,59.8
2021-09-07 14:30:00,60.5
2021-09-07 14:31:00,59.0
2021-09-07 14:32:00,59.2
2021-09-07 14:33:00,60.1
2021-09-07 14:34:00,58.6
2021-09-07 14:35:00,59.4
2021-09-07 14:36:00,59.6
2021-09-07 14:37:00,59.3
2021-09-07 14:38:00,58.8
2021-09-07 14:39:00,59.5
2021-09-07 14:40:00,59.3
2021-09-07 14:41:00,58.8
2021-09-07 14:42:00,60.2
2021-09-07 14:43:00,60.2
2021-09-07 14:44:00,58.6
2021-09-07 14:45:00,59.2
2021-09-07 14:46:00,59.1
2021-09-07 14:47:00,59.0
2021-09-07 14:48:00,60.2
2021-09-07 14:49:00,60.5
2021-09-07 14:50:00,60.0
2021-09-07 14:51:00,58.8
2021-09-07 14:52:00,59.8
2021-09-07 14:53:00,59.0
2021-09-07 14:54:00,59.1
2021-09-07 14:55:00,59.1
2021-09-07 14:56:00,60.6
2021-09-07 14:57:00,58.7
2021-09-07 14:58:00,58.7
2021-09-07 14:59:00,60.0
2021-09-07 15:00:00,59.5
2021-09-07 15:01:00,59.8
2021-09-07 15:02:00,58.7
2021-09-07 15:03:00,59.6
2021-09-07 15:04:00,59.7
2021-09-07 15:05:00,58.9
2021-09-07 15:06:00,60.0
2021-09-07 15:07:00,59.9
2021-09-07 15:08:00,60.0
2021-09-07 15:09:00,59.9
2021-09-07 15:10:00,60.6
2021-09-07 15:11:00,60.7
2021-09-07 15:12:00,58.9
2021-09-07 15:13:00,60.2
2021-09-07 15:14:00,59.2
2021-09-07 15:15:00,59.9
2021-09-07 15:16:00,60.0
2021-09-07 15:17:00,59.9
2021-09-07 15:18:00,59.5
2021-09-07 15:19:00,59.4
2021-09-07 15:20:00,59.8
2021-09-07 15:21:00,60.8
2021-09-07 15:22:00,59.8
2021-09-07 15:23:00,0.0
2021-09-07 15:24:00,59.0
2021-09-07 15:25:00,59.1
2021-09-07 15:26:00,60.4
2021-09-07 15:27:00,59.3
2021-09-07 15:28:00,59.5
2021-09-07 15:29:00,60.6
2021-09-07 15:30:00,60.6
2021-09-07 15:31:00,60.4
2021-09-07 15:32:00,59.7
2021-09-07 15:33:00,60.8
2021-09-07 15:34:00,60.4
2021-09-07 15:35:00,60.8
2021-09-07 15:36:00,60.3
2021-09-07 15:37:00,59.6
2021-09-07 15:38:00,59.8
2021-09-07 15:39:00,60.9
2021-09-07 15:40:00,59.8
2021-09-07 15:41:00,61.2
2021-09-07 15:42:00,60.3
2021-09-07 15:43:00,59.4
2021-09-07 15:44:00,59.5
2021-09-07 15:45:00,59.7
2021-09-07 15:46:00,60.4
2021-09-07 15:47:00,61.1
2021-09-07 15:48:00,60.3
2021-09-07 15:49:00,60.5
2021-09-07 15:50:00,60.4
2021-09-07 15:51:00,60.2
2021-09-07 15:52:00,60.6
2021-09-07 15:53:00,60.4
2021-09-07 15:54:00,60.1
2021-09-07 15:55:00,60.3
2021-09-07 15:56:00,60.5
2021-09-07 15:57:00,60.4
2021-09-07 15:58:00,59.5
2021-09-07 15:59:00,59.8
2021-09-07 16:00:00,61.3
2021-09-07 16:01:00,60.2
2021-09-07 16:02:00,60.5
2021-09-07 16:03:00,61.5
2021-09-07 16:04:00,61.0
2021-09-07 16:05:00,59.8
2021-09-07 16:06:00,60.4
2021-09-07 16:07:00,60.7
2021-09-07 16:08:00,60.2
2021-09-07 16:09:00,61.4
2021-09-07 16:10:00,60.5
2021-09-07 16:11:00,60.2
2021-09-07 16:12:00,60.5
2021-09-07 16:13:00,60.0
2021-09-07 16:14:00,60.8
2021-09-07 16:15:00,60.1
2021-09-07 16:16:00,60.2
2021-09-07 16:17:00,61.7
2021-09-07 16:18:00,60.9
2021-09-07 16:19:00,60.5
2021-09-07 16:20:00,61.4
2021-09-07 16:21:00,60.3
2021-09-07 16:22:00,60.0
2021-09-07 16:23:00,60.7
2021-09-07 16:24:00,60.3
2021-09-07 16:25:00,61.1
2021-09-07 16:26:00,60.9
2021-09-07 16:27:00,60.5
2021-09-07 16:28:00,61.5
2021-09-07 16:29:00,60.5
2021-09-07 16:30:00,61.2
2021-09-07 16:31:00,61.9
2021-09-07 16:32:00,61.9
2021-09-07 16:33:00,60.1
2021-09-07 16:34:00,61.4
2021-09-07 16:35:00,60.7
2021-09-07 16:36:00,60.3
2021-09-07 16:37:00,61.4
2021-09-07 16:38:00,60.9
2021-09-07 16:39:00,61.7
2021-09-07 16:40:00,61.4
2021-09-07 16:41:00,60.1
2021-09-07 16:42:00,60.8
2021-09-07 16:43:00,60.6
2021-09-07 16:44:00,0.0
2021-09-07 16:45:00,61.4
2021-09-07 16:46:00,61.1
2021-09-07 16:47:00,61.6
2021-09-07 16:48:00,60.3
2021-09-07 16:49:00,61.9
2021-09-07 16:50:00,60.9
2021-09-07 16:51:00,60.6
2021-09-07 16:52:00,60.2
2021-09-07 16:53:00,61.9
2021-09-07 16:54:00,61.4
2021-09-07 16:55:00,61.4
2021-09-07 16:56:00,61.0
2021-09-07 16:57:00,60.1
2021-09-07 16:58:00,60.5
2021-09-07 16:59:00,61.9
2021-09-07 17:00:00,61.5
2021-09-07 17:01:00,61.3
2021-09-07 17:02:00,61.3
2021-09-07 17:03:00,61.1
2021-09-07 17:04:00,60.8
2021-09-07 17:05:00,59.9
2021-09-07 17:06:00,60.5
2021-09-07 17:07:00,61.4
2021-09-07 17:08:00,61.8
2021-09-07 17:09:00,60.0
2021-09-07 17:10:00,61.5
2021-09-07 17:11:00,60.5
2021-09-07 17:12:00,59.9
2021-09-07 17:13:00,60.1
2021-09-07 17:14:00,60.2
2021-09-07 17:15:00,61.0
2021-09-07 17:16:00,61.4
2021-09-07 17:17:00,61.0
2021-09-07 17:18:00,60.8
2021-09-07 17:19:00,59.7
2021-09-07 17:20:00,60.0
2021-09-07 17:21:00,60.0
2021-09-07 17:22:00,59.7
2021-09-07 17:23:00,61.3
2021-09-07 17:24:00,61.2
2021-09-07 17:25:00,61.3
2021-09-07 17:26:00,61.4
2021-09-07 17:27:00,60.6
2021-09-07 17:28:00,60.9
2021-09-07 17:29:00,60.1
2021-09-07 17:30:00,60.1
2021-09-07 17:31:00,59.6
2021-09-07 17:32:00,60.9
2021-09-07 17:33:00,60.5
2021-09-07 17:34:00,60.6
2021-09-07 17:35:00,60.5
2021-09-07 17:36:00,59.1
2021-09-07 17:37:00,59.5
2021-09-07 17:38:00,59.1
2021-09-07 17:39:00,60.6
2021-09-07 17:40:00,60.7
2021-09-07 17:41:00,60.4
2021-09-07 17:42:00,58.9
2021-09-07 17:43:00,59.3
2021-09-07 17:44:00,59.3
2021-09-07 17:45:00,59.1
2021-09-07 17:46:00,59.6
2021-09-07 17:47:00,59.6
2021-09-07 17:48:00,58.9
2021-09-07 17:49:00,59.8
2021-09-07 17:50:00,60.0
2021-09-07 17:51:00,58.5
2021-09-07 17:52:00,60.1
2021-09-07 17:53:00,58.4
2021-09-07 17:54:00,59.9
2021-09-07 17:55:00,59.2
